n_shot,seed,train_size,val_size,test_size,accuracy,precision_binary,recall_binary,f1_binary,roc_auc,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,best_val_f1
8,4096,16,16,20196,0.37076648841354726,0.2626648588684827,0.8513783459848182,0.40146948003014316,0.5681125638042775,0.5376296586533849,0.5318774547567278,0.3691063475307292,0.6762829326189942,0.37076648841354726,0.35278697035831724,0.6956521739130435
8,5120,16,16,20196,0.6991978609625669,0.3354878424130502,0.2177387135437475,0.26408237431859477,0.570262084445341,0.5522072480490341,0.5378028656592997,0.5375239640208588,0.661489800385975,0.6991978609625669,0.6754091467069282,0.5
8,6144,16,16,20196,0.336403248167954,0.2506829789761254,0.8431881741909708,0.386467679912104,0.522223345152374,0.5084564388626904,0.5062879646465058,0.3319549958758277,0.6384408375299898,0.336403248167954,0.30446652418710535,0.6363636363636364
16,42,32,32,20164,0.2629934536798254,0.247841414193021,0.9721442885771543,0.3949843260188088,0.5390602808358248,0.5063234143723142,0.5009660417447522,0.22616326989173868,0.6368719508643754,0.2629934536798254,0.14089875711659078,0.6956521739130435
16,123,32,32,20164,0.31204126165443363,0.2507576607924571,0.8953907815631262,0.39179235356015435,0.4985214596848897,0.5141256334652822,0.5077981982153315,0.30000576582117305,0.6471418719943465,0.31204126165443363,0.25364816764949155,0.6511627906976745
16,456,32,32,20164,0.5028268200753818,0.2823549753609406,0.6545090180360722,0.39451591471885006,0.5734102315610528,0.5409099524937773,0.5537274232133702,0.48639177587778776,0.6714953466179991,0.5028268200753818,0.5327944623508398,0.5714285714285714
16,789,32,32,20164,0.24766911327117636,0.2470933121335586,0.9965931863727455,0.39600254817646124,0.4076691738558176,0.3998624455404635,0.4989885662982747,0.19938176317579306,0.47701979798124505,0.24766911327117636,0.10007676047559447,0.6666666666666666
16,1024,32,32,20164,0.684983138266217,0.3285498489425982,0.26152304609218435,0.2912296362419103,0.5827075661802055,0.5504841636017339,0.542880937834546,0.5443586809023108,0.6625739801306287,0.684983138266217,0.672203661601652,0.5217391304347826
16,2048,32,32,20164,0.30559412814917675,0.24863327011045408,0.893186372745491,0.3889858614068773,0.48593912485574814,0.5052370997558526,0.5027748128390694,0.29241390474433,0.634837050217504,0.30559412814917675,0.24363941522581273,0.6511627906976745
16,3072,32,32,20164,0.7517357667129537,0.2777777777777778,0.002004008016032064,0.003979307600477517,0.5239137758844432,0.5151806217982688,0.5001452753932802,0.4310871553582241,0.6350829508750732,0.7517357667129537,0.6468016128847511,0.0
16,4096,32,32,20164,0.3703630232096806,0.26221920513453467,0.851503006012024,0.4009625365669529,0.568102192258512,0.537580708644456,0.5318540468309758,0.3687687526329097,0.6766462085584909,0.37041261654433644,0.35249945226947926,0.7
16,5120,32,32,20164,0.6062785161674271,0.31204588910133846,0.4905811623246493,0.38145695364238413,0.5907624792223171,0.5528489856254317,0.5674534914035267,0.5463462704413863,0.6744686411997903,0.6062785161674271,0.6296250247699441,0.5294117647058824
16,6144,32,32,20164,0.407359650862924,0.2561317449194114,0.7324649298597194,0.37954309449636553,0.531104921058672,0.5147869172717778,0.5164235813131469,0.40611903073416294,0.6454319804882857,0.4073100575282682,0.4195513860732194,0.7441860465116279
100,42,200,200,19828,0.6481742989711519,0.3803067348299622,0.7096640398175031,0.49522431259044863,0.7361477087583328,0.625518095023476,0.6690396701819756,0.6126067374997451,0.7514628444793336,0.6481742989711519,0.6728963590085345,0.7323943661971831
100,123,200,200,19828,0.579533992334073,0.34009644254389954,0.7751970136872667,0.47277556440903057,0.7195215581678294,0.6087151897001494,0.6459285081764335,0.5615565948539303,0.746682373533075,0.579533992334073,0.6071560508782826,0.6695652173913044
100,456,200,200,19828,0.6196792414766996,0.3546144797347877,0.6876814599751141,0.46793198334862063,0.6998654222812465,0.6054355208638623,0.6427544978137598,0.5860046056522563,0.7342614984137158,0.6196792414766996,0.6466487243500689,0.6574074074074074
100,789,200,200,19828,0.5834678232802099,0.3409238174581135,0.7637909581086686,0.471424,0.7100840363426038,0.6073594156542645,0.6446570410961843,0.5638714606966002,0.7442052968338895,0.5834678232802099,0.6113540580202929,0.7031963470319634
100,1024,200,200,19828,0.6476699616703652,0.3682095006090134,0.6269182911654915,0.4639349294045427,0.6904803473329318,0.6066817859388672,0.6406282779298069,0.6007700488368867,0.7291652312585784,0.6476699616703652,0.671050907032317,0.69
100,2048,200,200,19828,0.6181157958442607,0.35900328137817883,0.7260472832849441,0.4804446274186908,0.7144695488319258,0.6139498344167591,0.6547402883171355,0.5892774129837255,0.7448947454589672,0.6181157958442607,0.645175793465585,0.6634146341463415
100,3072,200,200,19828,0.5554266693564656,0.3177877156155882,0.7221070095396102,0.44134609290829585,0.6667759966385353,0.5833668597241508,0.6119864649190787,0.5360811798042338,0.7197728514329264,0.5554266693564656,0.584738741078605,0.6756756756756757
100,4096,200,200,19828,0.6063143030058503,0.35124626121635094,0.7306097055163833,0.47441422030702934,0.7171053671715333,0.6093340920288736,0.6484915780680677,0.5798534575168431,0.7418924170739981,0.6063143030058503,0.6340088535096182,0.7075471698113207
100,5120,200,200,19828,0.6672382489408917,0.39481165600568585,0.6912069680630444,0.5025633293124246,0.7368436076419702,0.632018510244192,0.6753715767944171,0.6262816646562124,0.7538520085075037,0.6672382489408917,0.6898255181533444,0.7070707070707071
100,6144,200,200,19828,0.6523602985676821,0.3768874093449055,0.6574035669846536,0.4791052671351923,0.709924159742988,0.6160954520666895,0.6540716355515032,0.6091170282237669,0.7389567949695867,0.6523602985676821,0.6758932928458187,0.71
