n_shot,seed,train_size,val_size,test_size,accuracy,precision_binary,recall_binary,f1_binary,roc_auc,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,best_val_f1
4,5120,8,8,25025,0.6520679320679321,0.677954451725244,0.8980818259074906,0.7726453769224744,0.5671706004324267,0.5767973382923535,0.5380948247769239,0.5159066244775734,0.6088240239958016,0.6520679320679321,0.5971909855413476,0.8
4,6144,8,8,25025,0.43324675324675327,0.5869449715370019,0.46940633725871067,0.5216364801511012,0.3774863619204582,0.42465392036765703,0.4164947719506043,0.4132127305417042,0.4760358184062073,0.43324675324675327,0.44754005794051555,0.7272727272727273
8,42,16,16,25009,0.6575232916150185,0.6722326372236997,0.9364144297339974,0.7826307641550135,0.5965924320887159,0.5834618784574097,0.5281978504750988,0.4878768516959712,0.6115849830079841,0.6575232916150185,0.581256644906935,0.6956521739130435
8,123,16,16,25009,0.39593746251349515,0.6392703422832547,0.18942062431677395,0.2922464277348325,0.43811942468818194,0.4881150519165901,0.4917020012605759,0.382687228794351,0.5360019472572708,0.39593746251349515,0.3540350449087672,0.5
8,456,16,16,25009,0.549962013675077,0.743073047858942,0.48372403741042147,0.5859849181533934,0.6139599461823291,0.574090757659352,0.5806774231298859,0.5465290070554993,0.627625352615222,0.549962013675077,0.5590288744483825,0.6666666666666666
8,789,16,16,25009,0.5065776320524611,0.7090172239108409,0.42499696343981536,0.5314398541919806,0.55369957104562,0.5418063198621514,0.5444076471184796,0.5051844993449557,0.5947797291459199,0.5065776320524611,0.5135023519761277,0.5
8,1024,16,16,25009,0.6383302011275941,0.6601908215688814,0.9287015668650552,0.7717580559691135,0.5507060835946003,0.5121105787151016,0.5036812294116918,0.45056282815781695,0.5590232807076042,0.6383302011275941,0.5523193873944479,0.6956521739130435
8,2048,16,16,25009,0.5350073973369587,0.7069747539580659,0.5017004737033888,0.5869063265958581,0.578898026586348,0.5455843448565472,0.5504522501959528,0.5275502045015692,0.5967137867099334,0.5350073973369587,0.5463545771415409,0.5
8,3072,16,16,25009,0.4899436202966932,0.7497307485191168,0.33821207336329406,0.4661421277308111,0.5980406647836747,0.5649569503928842,0.5603035082958341,0.4889277473748222,0.6234943890171452,0.4899436202966932,0.48170912750039696,0.7142857142857143
8,4096,16,16,25009,0.6380902874965012,0.6566262515314097,0.943945098991862,0.7744973465879363,0.5412318771953214,0.483395338022805,0.49626144098603986,0.4292484708853051,0.5382759221216764,0.6380902874965012,0.5386253688897014,0.5454545454545454
8,5120,16,16,25009,0.6492062857371347,0.6986110393969123,0.8216931859589457,0.7551698155331678,0.5878477750022005,0.589114098216712,0.5692218709848573,0.568349800258653,0.6238033806738565,0.6492062857371347,0.6275354926501913,0.7
8,6144,16,16,25009,0.4251669399016354,0.5829628453477295,0.4459492287137131,0.5053334250911844,0.3762638904234207,0.42400377826880553,0.4155299227965148,0.40966232239480005,0.47436295650329374,0.4251669399016354,0.4399714969584953,0.5263157894736842
16,42,32,32,24977,0.6652920687032069,0.7166113312627183,0.8134954407294833,0.7619861063660175,0.6218670498823156,0.6149294955536184,0.5964392883253374,0.5991319608026986,0.6471841772336919,0.6652920687032069,0.6507912231359722,0.7027027027027027
16,123,32,32,24977,0.43003563278215956,0.6494733999459897,0.2924012158054711,0.40325285043594905,0.45603084498622826,0.4935091090561432,0.49397825537546924,0.42888521899527543,0.5429828279463323,0.43003563278215956,0.42075432833204357,0.4
16,456,32,32,24977,0.583496817071706,0.7298365640440897,0.5836474164133738,0.6486066542813714,0.6154246496824142,0.5752464836799708,0.5834268511643508,0.5686888006283264,0.6242842867277714,0.583496817071706,0.5940396896259272,0.4827586206896552
16,789,32,32,24977,0.57805180766305,0.7103409010034873,0.6067477203647417,0.6544703452345825,0.586418385653581,0.5591334744812422,0.5647201718980974,0.5563515042884988,0.6070982596970707,0.57805180766305,0.5874759618620994,0.48484848484848486
16,1024,32,32,24977,0.6483164511350442,0.6589401227400896,0.9660182370820669,0.7834639846176601,0.5507896319326095,0.5048475294304398,0.5007175740353457,0.42390071834206394,0.5537275236968591,0.6483164511350442,0.5379584417957033,0.6808510638297872
16,2048,32,32,24977,0.6558033390719462,0.7243842505286017,0.7705775075987842,0.7467672096379864,0.6334486913195096,0.6098519273504202,0.6024812013190356,0.6048112836693524,0.6461829357397676,0.6558033390719462,0.6498413834191017,0.717948717948718
16,3072,32,32,24977,0.5916242943508028,0.7226100584128793,0.6166565349544073,0.6654421411702965,0.601838258804591,0.5730702728301713,0.5799947386863041,0.5707257967744013,0.6205060626036346,0.5916242943508028,0.6007709421741162,0.5517241379310345
16,4096,32,32,24977,0.6515994715137927,0.702784757118928,0.8161702127659575,0.7552455419924622,0.6286797988010906,0.5939430341017763,0.5751426881819701,0.5754699932184533,0.628468916772429,0.6515994715137927,0.6324969249130712,0.7
16,5120,32,32,24977,0.6359851062977939,0.6806442109398017,0.8426747720364741,0.7530421555845285,0.5683070760748176,0.5596888371983761,0.5399605829221892,0.5305018967905897,0.5980573132424692,0.6359851062977939,0.6010943006190871,0.6829268292682927
16,6144,32,32,24977,0.49321375665612366,0.6164047151277013,0.6103343465045593,0.6133545115767609,0.3903016878622277,0.43934518182440996,0.43880151123750305,0.43905411452443993,0.49551056126797716,0.49321375665612366,0.4943442632951305,0.5128205128205128
100,42,200,200,24641,0.695791566900694,0.7647661523625844,0.779326864021619,0.771977854839691,0.7142165011019224,0.6591876481778135,0.6562024917069453,0.6575637689605573,0.6931350727407751,0.695791566900694,0.6943521623869757,0.7466666666666667
100,123,200,200,24641,0.702000730489834,0.7727134053328452,0.777791426114728,0.7752441002724129,0.7271238671612965,0.6671371195350605,0.6660819793571606,0.6665938158336359,0.7010838308039151,0.702000730489834,0.7015289322497078,0.6846846846846847
100,456,200,200,24641,0.6650704111034454,0.7652110722071744,0.7113990910207592,0.737324548839874,0.7082909635252547,0.6353938357668869,0.6431143080417829,0.6376540451191477,0.6771349162553573,0.6650704111034454,0.6697018273105892,0.6666666666666666
100,789,200,200,24641,0.6674242116797208,0.7273289481081688,0.7945584080579782,0.7594587454870997,0.6443729924043747,0.6196463824287561,0.6071727319629525,0.6103873626206286,0.6542703411917116,0.6674242116797208,0.6583193688886798,0.6410256410256411
100,1024,200,200,24641,0.6742421167972079,0.7031949982769655,0.8772878024812677,0.7806530946850663,0.611056535723797,0.6207749483066898,0.578014639367204,0.5739791050787986,0.6472760666019901,0.6742421167972079,0.6404324965665815,0.6946564885496184
100,2048,200,200,24641,0.7198571486546812,0.7366402583640309,0.8965729025918192,0.8087758663674894,0.684337603159789,0.6937761822500088,0.6361079610458797,0.6425734751696357,0.7075585804908024,0.7198571486546812,0.6960137391792374,0.72
100,3072,200,200,24641,0.7093462115985553,0.7657652407040447,0.8069647463456577,0.7858253588516746,0.7192552833354829,0.672873265815072,0.6630828038463544,0.6668679880989846,0.7027414983155926,0.7093462115985553,0.705117216964435,0.6808510638297872
100,4096,200,200,24641,0.7014731544985999,0.7464928752899591,0.8301191499815748,0.7860881702919623,0.6981918525972557,0.6616167513404654,0.6405052024581878,0.6460990065908583,0.6889075889709121,0.7014731544985999,0.6911107408550459,0.6781115879828327
100,5120,200,200,24641,0.669940343330222,0.7495559502664298,0.7516275641813045,0.750590327823607,0.6826975482765263,0.6315737413107467,0.631227109043637,0.6313978448930306,0.6695094193090373,0.669940343330222,0.669722671087542,0.6784140969162996
100,6144,200,200,24641,0.7155553751876953,0.732464276761093,0.8972484952708513,0.8065255196400475,0.6734907547277417,0.6881018147008191,0.629447312595349,0.6348215495557572,0.7023659998760778,0.7155553751876953,0.6900307762502026,0.7338709677419355
