epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
1,0.5893342236991927,0.6842170312693115,0.15453342157511582,0.7518536826495305,0.0,0.7781674092584299
2,0.4734522875236428,0.7790755160054381,0.28656954699660747,0.8086999505684627,0.5825242718446602,0.8273343182169416
3,0.4122490115139795,0.818069459893709,0.5513562938128619,0.8205635195254573,0.6182965299684543,0.84688072168918
4,0.39684940250259143,0.8301816833518725,0.5977751756440282,0.8274839347503707,0.6398348813209495,0.8572134866189416
5,0.3810677066033066,0.8365467803732543,0.618491273618924,0.8304498269896193,0.6559679037111334,0.8624299645599063
6,0.3731929934307521,0.8433444568038562,0.6371833404894804,0.8304498269896193,0.6607319485657764,0.866653700778739
7,0.367813610217788,0.8458163391422568,0.646950615537003,0.8358872960949085,0.6639676113360324,0.8700896610795477
8,0.36195203108278656,0.8493387714744778,0.6511161991986262,0.8269896193771626,0.6710526315789473,0.8721236028928336
9,0.35663200319991284,0.8513162773451983,0.6606488011283498,0.8363816114681166,0.6713008937437934,0.8750939699453337
10,0.3506755834747209,0.8550858979112594,0.6707847816931068,0.8388531883341572,0.6759443339960238,0.8771338053440414
11,0.34777582639997656,0.85743418613274,0.6776582366913512,0.8408304498269896,0.668724279835391,0.8788914034853355
12,0.3439443734853635,0.8558892596712396,0.6724719101123595,0.8339100346020761,0.671875,0.8798219351391279
13,0.3385259854228129,0.860709430231121,0.6867704280155642,0.8457736035590707,0.6616052060737527,0.8813169413077474
14,0.3396727981067929,0.8594116920034607,0.6835443037974683,0.8437963420662382,0.6808080808080809,0.8830974589479034
15,0.33246400434037915,0.8609566184649611,0.6868911772891734,0.8368759268413247,0.6726190476190477,0.8839205963784572
16,0.33201626131657086,0.8625633419849216,0.6917960088691796,0.8423133959466139,0.6774519716885743,0.8846350299001234
17,0.33087019469191437,0.864046471387962,0.6952064283735107,0.8437963420662382,0.682092555331992,0.885997102975344
18,0.32582324760940234,0.8648498331479422,0.6972172227606258,0.8353929807217004,0.6884939195509823,0.8872373752851841
19,0.3233801204225291,0.8675071066617229,0.7045203969128997,0.8467622343054869,0.6849593495934959,0.8881070065562864
20,0.31965498440703854,0.8690520331232233,0.7073608617594255,0.8551655956500247,0.6804798255179935,0.8881875522237153
21,0.32053311672724283,0.8683722654801631,0.706368899917287,0.8423133959466139,0.6800401203610833,0.8888797210893441
22,0.31404562974753586,0.8734396242738846,0.7188358045030203,0.8521997034107761,0.6862539349422875,0.8892208942009738
23,0.31443763540490816,0.8715857125200841,0.7137741046831956,0.8442906574394463,0.6802030456852792,0.8898371012989463
24,0.31209138919242285,0.8725126683969843,0.7189756164010352,0.851705388037568,0.6828752642706131,0.8896668421645436
25,0.3090594521918787,0.8732542330985045,0.7187714246537776,0.8482451804251112,0.6902119071644803,0.8912404294721181
26,0.30512902935738623,0.8781362007168458,0.7306746790494401,0.8452792881858626,0.6975845410628019,0.8918494332990196
27,0.3049102817246094,0.8754789272030651,0.7243879086308302,0.8492338111715274,0.6934673366834171,0.8928192555222895
28,0.30442324728362646,0.8757879124953653,0.7270505160239,0.8507167572911517,0.693089430894309,0.8930373181828897
29,0.2996729425055236,0.8753553330861451,0.7266567285540046,0.8487394957983193,0.6832298136645962,0.8933385458822174
30,0.2972024284568229,0.8786923742429861,0.7327433628318584,0.8437963420662382,0.6901960784313725,0.8932377000872251
31,0.2930629724570414,0.881844024224447,0.7416216216216216,0.8576371725160653,0.6896551724137931,0.8934950533173027
32,0.2918398813767867,0.8802990977629465,0.7381370826010545,0.8546712802768166,0.6878980891719745,0.8937019836498845
33,0.2942637099107735,0.8804844889383265,0.737513572204126,0.8497281265447355,0.6910569105691057,0.8940896506020625
34,0.2939573868579073,0.8801137065875664,0.7362697117998912,0.8526940187839842,0.6915113871635611,0.8938467039141265
35,0.29002157625237945,0.8801755036460265,0.7383618944811766,0.8418190805734058,0.6986817325800376,0.8950548889255601
36,0.29018899771889206,0.8839451242120875,0.7452523060227889,0.8442906574394463,0.6985645933014354,0.8956835380372004
37,0.28959418965775974,0.8804844889383265,0.7381532629298673,0.8433020266930301,0.6931268151016456,0.8953849297091712
38,0.28562259432591,0.8845012977382276,0.7493630146171383,0.8447849728126545,0.697495183044316,0.8961589539278783
39,0.2826547915992058,0.885675441848968,0.7508081896551724,0.8497281265447355,0.6935483870967742,0.8962290221101131
40,0.28386923273208114,0.8839451242120875,0.7466954410574589,0.8576371725160653,0.7006237006237006,0.8962931967069263
41,0.28141589436253067,0.8866641947843282,0.7522960561858455,0.8531883341571923,0.7015075376884422,0.8964975076682095
42,0.28097568140199536,0.8847484859720677,0.7481431465226198,0.8492338111715274,0.6965174129353234,0.8968340968800668
43,0.28045174399972433,0.8835743418613274,0.745198809845821,0.847256549678695,0.6967615309126595,0.8974404813356698
44,0.2781530095654514,0.8862934124335682,0.7532188841201717,0.8487394957983193,0.6958250497017893,0.897572759586244
45,0.2776030291740602,0.8868495859597083,0.7545247352191983,0.8556599110232328,0.6989690721649484,0.897020727085085
46,0.2758249208448904,0.8875293536027685,0.7561629153269025,0.8586258032624815,0.700836820083682,0.8972865932718829
47,0.2724135615255522,0.8895068594734891,0.7597420048374093,0.847256549678695,0.6949654491609082,0.897410358565737
48,0.27203724362515647,0.8872203683104685,0.754605351620277,0.8507167572911517,0.7003968253968254,0.8975563885156285
49,0.2694345830457484,0.8906810035842294,0.7630909334404714,0.8433020266930301,0.6966507177033493,0.8975969887707551
50,0.27015421168488474,0.8914843653442096,0.7658042144571886,0.8482451804251112,0.6939182452642074,0.8976199082696171
51,0.26932645624451956,0.8906810035842294,0.7654157273571145,0.8536826495304004,0.6991869918699187,0.8979840008801088
52,0.26830771321011154,0.8888888888888888,0.7581382835620124,0.8487394957983193,0.6946107784431138,0.8974778073766734
53,0.2680671525743639,0.8907428006426894,0.7628119130668097,0.8477508650519031,0.6968503937007874,0.898144437372142
54,0.26520280601832236,0.8938326535656903,0.7708110992529349,0.8556599110232328,0.6989690721649484,0.897809157845934
55,0.2630585136532548,0.89290569768879,0.7684702738810956,0.842807711319822,0.6988636363636364,0.8976906312946765
56,0.2647257656624666,0.8913607712272896,0.7652870493991989,0.856648541769649,0.6991701244813278,0.897742363877822
57,0.26147909226860455,0.8934000741564702,0.7703979768401438,0.8546712802768166,0.7006109979633401,0.8977561155771392
58,0.2613875265914225,0.8949450006179706,0.7724839400428265,0.8561542263964409,0.7003089598352215,0.8984908492263687
59,0.2576481777688731,0.8976022741317513,0.7796835527190533,0.8551655956500247,0.6931937172774869,0.8968910682058092
60,0.25970753600357077,0.8939562476826103,0.7719298245614035,0.851705388037568,0.6987951807228916,0.8985491302377604
61,0.2592292223493808,0.8952539859102707,0.7733654231849177,0.8433020266930301,0.6925315227934045,0.898333032105634
62,0.2548919843414084,0.8961809417871709,0.776,0.8497281265447355,0.6953907815631263,0.8974620911488825
63,0.25483996814241994,0.8952539859102707,0.7752883468116134,0.847256549678695,0.6919242273180458,0.8979571523242991
64,0.2528735650003899,0.8970461006056112,0.7777481323372465,0.8492338111715274,0.6953046953046953,0.8983002899644028
65,0.2509907888830179,0.8994561858855519,0.7836723839914905,0.8462679189322788,0.6941986234021632,0.8980023364791982
66,0.25487519918458734,0.8976022741317513,0.780442559957599,0.8477508650519031,0.6956521739130435,0.8979388167252095
67,0.2524879753530732,0.8982820417748115,0.7814077025232403,0.8398418190805734,0.6931818181818182,0.8977155153220124
68,0.25053478371013294,0.8986528241255716,0.7816245006657789,0.8433020266930301,0.6966507177033493,0.8976919409803258
69,0.24844453491182195,0.8987764182424917,0.7829888712241654,0.8526940187839842,0.6989898989898989,0.8980396625202018
70,0.25158111652425624,0.8975404770732913,0.7807458344353345,0.8497281265447355,0.7001972386587771,0.8980128139643923
71,0.2455382558108554,0.9003831417624522,0.7864900662251656,0.8487394957983193,0.6964285714285714,0.8977207540646095
72,0.24962387198633829,0.8993325917686318,0.7840954274353876,0.8467622343054869,0.6978557504873294,0.8976546149393222
73,0.24551873948616473,0.9016808799901125,0.7893552230901628,0.8507167572911517,0.6967871485943775,0.8977070023652923
74,0.24745546291644865,0.9008775182301323,0.787718369507676,0.8512110726643599,0.6993006993006993,0.8978504129438852
75,0.24765729973379802,0.8995797800024719,0.7854785478547854,0.8571428571428571,0.7017543859649122,0.897258435030424
76,0.2415507704225689,0.9026078358670128,0.7921940928270043,0.8502224419179436,0.6948640483383686,0.8974129779370357
77,0.24384645586133946,0.9029168211593128,0.7922781964828771,0.8526940187839842,0.6989898989898989,0.8971778893629951
78,0.24467531978907323,0.9006921270547522,0.787067709023453,0.8457736035590707,0.6929133858267716,0.8973625550395393
79,0.2428319621021333,0.9021752564577926,0.7898021511087505,0.8433020266930301,0.6931268151016456,0.8975465658732591
80,0.24437029500723828,0.9021752564577926,0.7917379292198395,0.847256549678695,0.6906906906906907,0.8968576712217532
81,0.24369398732724867,0.9022988505747126,0.791066472842606,0.8576371725160653,0.7030927835051546,0.8969781623014843
82,0.24167377746152313,0.9025460388085527,0.7904318936877076,0.8487394957983193,0.697029702970297,0.8973848196955767
83,0.24094836985169663,0.9038437770362131,0.7931951089845827,0.8467622343054869,0.6966731898238747,0.8976487213539006
84,0.24239499303015324,0.9039673711531331,0.7952029520295203,0.8457736035590707,0.6964980544747081,0.8975373980737145
85,0.24100767364615036,0.9027932270423927,0.7924528301886793,0.8497281265447355,0.6972111553784861,0.8974837009620951
86,0.23994053489429207,0.9005067358793721,0.7874868004223865,0.8497281265447355,0.6941649899396378,0.8975020365611847
87,0.24220338895210164,0.9026078358670128,0.7912582781456954,0.8512110726643599,0.6980942828485457,0.8976513407251989
88,0.24295348229379993,0.9027932270423927,0.7922335226522256,0.8502224419179436,0.6936299292214358,0.8976316954404604
89,0.23861115813078618,0.9001977505870721,0.7864039148260812,0.8477508650519031,0.6926147704590818,0.8976664021101655
90,0.23767597253320247,0.9052651093807935,0.7969267452642734,0.8497281265447355,0.6984126984126984,0.8975216818459233
91,0.23910858228861578,0.9049561240884934,0.7963992586709029,0.8502224419179436,0.6960882647943831,0.8974496491352145
92,0.23854602022251123,0.9031022123346929,0.7936299026059489,0.8507167572911517,0.6998011928429424,0.8975112043607293
93,0.23943371958883383,0.9027932270423927,0.7925075847513521,0.8502224419179436,0.6973026973026973,0.8976434826113036
94,0.23830035345061965,0.9048325299715734,0.7971014492753623,0.8502224419179436,0.6985074626865672,0.8975478755589084
95,0.24059278896380318,0.9027932270423927,0.7918486171761281,0.8521997034107761,0.698284561049445,0.8973802357958043
96,0.23922114760390384,0.9020516623408725,0.790260685457192,0.8492338111715274,0.6971201588877854,0.897496142975763
97,0.2388657913230389,0.9052033123223334,0.7985290254793801,0.851705388037568,0.6975806451612904,0.8974463749210915
98,0.23453578133533595,0.9035347917439129,0.794524154271423,0.8512110726643599,0.6993006993006993,0.8974863203333936
99,0.23752523191538252,0.9042145593869731,0.7956223628691983,0.8512110726643599,0.6993006993006993,0.8974568524062854
100,0.23569575648592866,0.9058212829069336,0.7989445910290237,0.8512110726643599,0.6993006993006993,0.8974221457365803
