epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
37,0.6845637730189732,0.55,0.5263157894736842,0.705,0.7121951219512195,0.7366000000000001
38,0.6854880196707589,0.595,0.5970149253731343,0.69,0.6666666666666666,0.7382
39,0.6833910260881696,0.575,0.5812807881773399,0.69,0.6666666666666666,0.7399
40,0.673384530203683,0.64,0.64,0.67,0.7155172413793104,0.7431
41,0.6779185703822544,0.6,0.6296296296296297,0.625,0.7035573122529645,0.7442
42,0.6858629499162946,0.57,0.6090909090909091,0.62,0.7007874015748031,0.74465
43,0.6846923828125,0.56,0.5925925925925926,0.615,0.7049808429118773,0.7464
44,0.6862444196428571,0.565,0.5876777251184834,0.67,0.717948717948718,0.7474999999999999
45,0.6715109688895089,0.685,0.7014218009478673,0.695,0.6934673366834171,0.74795
46,0.6775697980608258,0.555,0.5340314136125655,0.675,0.6285714285714286,0.7504500000000001
47,0.6729224068777901,0.57,0.532608695652174,0.7,0.696969696969697,0.75125
48,0.680267333984375,0.57,0.5612244897959183,0.665,0.7196652719665272,0.75365
49,0.6780776977539062,0.65,0.6788990825688074,0.665,0.7242798353909465,0.75285
50,0.6686728341238839,0.59,0.6095238095238096,0.675,0.7004608294930875,0.75065
51,0.6719349452427456,0.635,0.6368159203980099,0.68,0.6363636363636364,0.7487499999999999
52,0.6685725620814732,0.61,0.5617977528089888,0.685,0.64,0.74945
53,0.6745518275669643,0.57,0.5274725274725275,0.675,0.6700507614213198,0.75135
54,0.6793289184570312,0.585,0.5911330049261084,0.67,0.6972477064220184,0.75215
55,0.6770760672433036,0.63,0.6605504587155964,0.68,0.7009345794392523,0.7537
56,0.6677594866071429,0.62,0.6274509803921569,0.68,0.7009345794392523,0.7541000000000001
57,0.6612505231584821,0.665,0.6731707317073171,0.675,0.6829268292682927,0.7561
58,0.6635011945452008,0.645,0.6203208556149733,0.685,0.6480446927374302,0.75695
59,0.6666739327566964,0.62,0.5824175824175825,0.68,0.673469387755102,0.7577499999999999
60,0.6523971557617188,0.645,0.6432160804020101,0.68,0.673469387755102,0.75855
61,0.6595023018973214,0.66,0.66,0.675,0.6733668341708543,0.7587
62,0.6567611694335938,0.7,0.696969696969697,0.68,0.673469387755102,0.75935
63,0.6486391339983258,0.705,0.6974358974358974,0.675,0.7136563876651982,0.76155
64,0.6616886683872768,0.665,0.6854460093896714,0.68,0.7241379310344828,0.7632000000000001
65,0.6541878836495536,0.64,0.6785714285714286,0.675,0.7136563876651982,0.7633
66,0.6568570818219867,0.65,0.6354166666666666,0.675,0.7058823529411765,0.7639999999999999
67,0.6513562883649554,0.69,0.7075471698113207,0.67,0.7027027027027027,0.7646
68,0.6417552403041294,0.63,0.6224489795918368,0.68,0.68,0.7652000000000001
69,0.6385116577148438,0.7,0.6666666666666666,0.675,0.6632124352331606,0.7665500000000001
70,0.6399808611188617,0.665,0.6492146596858639,0.68,0.6831683168316832,0.7681500000000001
71,0.6262294224330357,0.735,0.7336683417085427,0.655,0.684931506849315,0.77095
72,0.6226675851004464,0.74,0.75,0.675,0.7161572052401747,0.7727999999999998
73,0.6374152047293526,0.7,0.7345132743362832,0.665,0.6995515695067265,0.77325
74,0.6318511962890625,0.695,0.7162790697674418,0.66,0.6936936936936937,0.772
75,0.6281836373465401,0.705,0.700507614213198,0.655,0.6634146341463415,0.77235
76,0.6162948608398438,0.72,0.711340206185567,0.66,0.6761904761904762,0.7722999999999999
77,0.603531973702567,0.735,0.7253886010362695,0.665,0.6666666666666666,0.77235
78,0.612046377999442,0.735,0.7135135135135136,0.665,0.6666666666666666,0.7721
79,0.5968911307198661,0.745,0.7243243243243244,0.665,0.6666666666666666,0.7718499999999999
80,0.608154296875,0.735,0.7165775401069518,0.655,0.6600985221674877,0.7732
81,0.5934927804129464,0.735,0.7336683417085427,0.66,0.6633663366336634,0.77255
82,0.5961281912667411,0.76,0.7446808510638298,0.66,0.6633663366336634,0.7725500000000001
83,0.5786339896065849,0.735,0.7336683417085427,0.65,0.6634615384615384,0.77225
84,0.5671108790806362,0.77,0.7653061224489796,0.65,0.6666666666666666,0.7718
85,0.5822475978306362,0.755,0.751269035532995,0.645,0.6602870813397129,0.7717499999999999
86,0.5580776759556362,0.75,0.7474747474747475,0.65,0.6601941747572816,0.7712
87,0.5844165257045201,0.765,0.7539267015706806,0.66,0.6633663366336634,0.7700499999999999
88,0.5657533918108258,0.77,0.7553191489361702,0.66,0.66,0.76915
89,0.577301025390625,0.765,0.7513227513227513,0.645,0.6502463054187192,0.7686999999999999
90,0.5540722438267299,0.75,0.7368421052631579,0.645,0.6536585365853659,0.7678999999999999
91,0.5794508797781808,0.735,0.7253886010362695,0.645,0.6570048309178744,0.7674
92,0.5323529924665179,0.74,0.7346938775510204,0.645,0.6570048309178744,0.76685
93,0.5306336539132255,0.765,0.7661691542288557,0.645,0.6570048309178744,0.76645
94,0.5410480499267578,0.765,0.7589743589743589,0.65,0.6601941747572816,0.76575
95,0.5325927734375,0.765,0.7513227513227513,0.645,0.6536585365853659,0.7654500000000002
96,0.5365336281912667,0.77,0.7553191489361702,0.645,0.6536585365853659,0.7650000000000001
97,0.5351352691650391,0.73,0.7127659574468085,0.645,0.6536585365853659,0.76515
98,0.5480482918875558,0.76,0.7525773195876289,0.645,0.6536585365853659,0.7652499999999999
99,0.5279927934919085,0.775,0.7692307692307693,0.645,0.6536585365853659,0.7652
100,0.5413063594273159,0.765,0.7589743589743589,0.645,0.6536585365853659,0.7652
