epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
73,0.684326171875,0.5,0.0,0.5,0.3333333333333333,0.6875
74,0.6549072265625,0.625,0.4,0.5,0.3333333333333333,0.6875
75,0.662109375,0.75,0.8,0.5,0.3333333333333333,0.6875
76,0.68817138671875,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6875
77,0.65216064453125,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6875
78,0.70574951171875,0.375,0.4444444444444444,0.5,0.3333333333333333,0.6875
79,0.65118408203125,0.75,0.75,0.5,0.3333333333333333,0.6875
80,0.6754150390625,0.75,0.75,0.5,0.3333333333333333,0.6875
81,0.66790771484375,0.5,0.5,0.5,0.3333333333333333,0.6875
82,0.6468505859375,0.75,0.75,0.5,0.3333333333333333,0.6875
83,0.66455078125,0.75,0.75,0.5,0.3333333333333333,0.6875
84,0.6617431640625,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6875
85,0.66339111328125,0.625,0.7272727272727273,0.5,0.3333333333333333,0.6875
86,0.65057373046875,0.625,0.5714285714285714,0.5,0.3333333333333333,0.6875
87,0.6729736328125,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6875
88,0.6873779296875,0.375,0.4444444444444444,0.5,0.3333333333333333,0.6875
89,0.63641357421875,1.0,1.0,0.5,0.3333333333333333,0.6875
90,0.640625,0.75,0.6666666666666666,0.5,0.3333333333333333,0.6875
91,0.67315673828125,0.5,0.6,0.5,0.3333333333333333,0.6875
92,0.66168212890625,0.75,0.75,0.625,0.5714285714285714,0.6875
93,0.67047119140625,0.5,0.5,0.625,0.5714285714285714,0.6875
94,0.66119384765625,0.75,0.75,0.625,0.5714285714285714,0.6875
95,0.6671142578125,0.625,0.5714285714285714,0.625,0.5714285714285714,0.6875
96,0.67706298828125,0.75,0.6666666666666666,0.625,0.5714285714285714,0.6875
97,0.67926025390625,0.75,0.6666666666666666,0.625,0.5714285714285714,0.65625
98,0.63812255859375,0.75,0.75,0.625,0.5714285714285714,0.65625
99,0.6573486328125,0.75,0.6666666666666666,0.625,0.5714285714285714,0.625
100,0.69903564453125,0.625,0.6666666666666666,0.625,0.5714285714285714,0.65625
