epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
51,0.6959228515625,0.5,0.5,0.5,0.6666666666666666,0.25
52,0.697265625,0.75,0.8,0.5,0.6666666666666666,0.25
53,0.6441650390625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
54,0.6966552734375,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
55,0.704345703125,0.5,0.5,0.5,0.6666666666666666,0.25
56,0.6962890625,0.25,0.4,0.5,0.6666666666666666,0.25
57,0.7020263671875,0.5,0.5,0.5,0.6666666666666666,0.25
58,0.7008056640625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
59,0.7188720703125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
60,0.6820068359375,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
61,0.6976318359375,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
62,0.6405029296875,0.75,0.8,0.5,0.6666666666666666,0.25
63,0.6859130859375,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
64,0.7535400390625,0.25,0.4,0.5,0.6666666666666666,0.25
65,0.6715087890625,0.75,0.8,0.5,0.6666666666666666,0.25
66,0.659423828125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
67,0.648193359375,0.75,0.8,0.5,0.6666666666666666,0.25
68,0.705322265625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
69,0.639404296875,0.75,0.8,0.5,0.6666666666666666,0.25
70,0.6873779296875,0.25,0.4,0.5,0.6666666666666666,0.25
71,0.719970703125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
72,0.7044677734375,0.75,0.8,0.5,0.6666666666666666,0.25
73,0.697265625,0.75,0.8,0.5,0.6666666666666666,0.25
74,0.6815185546875,0.75,0.8,0.5,0.6666666666666666,0.25
75,0.6510009765625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
76,0.6729736328125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
77,0.683349609375,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
78,0.6473388671875,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
79,0.648193359375,1.0,1.0,0.5,0.6666666666666666,0.25
80,0.718017578125,0.25,0.4,0.5,0.6666666666666666,0.25
81,0.691162109375,0.75,0.8,0.5,0.6666666666666666,0.25
82,0.6573486328125,0.75,0.6666666666666666,0.5,0.6666666666666666,0.25
83,0.80517578125,0.25,0.4,0.5,0.6666666666666666,0.25
84,0.6416015625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
85,0.677001953125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
86,0.69140625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
87,0.6187744140625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.25
88,0.6363525390625,1.0,1.0,0.5,0.6666666666666666,0.25
89,0.669677734375,0.75,0.8,0.5,0.6666666666666666,0.375
90,0.7022705078125,0.5,0.6666666666666666,0.5,0.6666666666666666,0.375
91,0.68994140625,0.75,0.8,0.5,0.6666666666666666,0.375
92,0.6790771484375,0.75,0.8,0.5,0.6666666666666666,0.5
93,0.7266845703125,0.5,0.5,0.5,0.6666666666666666,0.375
94,0.6141357421875,0.75,0.6666666666666666,0.5,0.6666666666666666,0.5
95,0.6019287109375,1.0,1.0,0.5,0.6666666666666666,0.5
96,0.6248779296875,1.0,1.0,0.5,0.6666666666666666,0.5
97,0.6483154296875,0.75,0.8,0.5,0.6666666666666666,0.5
98,0.681884765625,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
99,0.62646484375,1.0,1.0,0.5,0.6666666666666666,0.5
100,0.617919921875,1.0,1.0,0.5,0.6666666666666666,0.5
