epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
89,0.5438848223005023,0.83,0.8365384615384616,0.65,0.6788990825688074,0.7029500000000001
90,0.5087977818080357,0.8,0.8076923076923077,0.655,0.6790697674418604,0.7032999999999999
91,0.5137154715401786,0.805,0.8115942028985508,0.645,0.6728110599078341,0.7032499999999999
92,0.514472416469029,0.815,0.821256038647343,0.65,0.6788990825688074,0.7038
93,0.513930184500558,0.8,0.8076923076923077,0.655,0.6790697674418604,0.704
94,0.5116424560546875,0.8,0.803921568627451,0.655,0.6790697674418604,0.70395
95,0.4994806562151228,0.85,0.8543689320388349,0.655,0.6790697674418604,0.7043
96,0.517167227608817,0.82,0.8269230769230769,0.655,0.6790697674418604,0.70435
97,0.5181704929896763,0.795,0.7980295566502463,0.655,0.6790697674418604,0.70445
98,0.5225214276994977,0.82,0.8269230769230769,0.655,0.6790697674418604,0.70435
99,0.522674560546875,0.79,0.7980769230769231,0.655,0.6790697674418604,0.70455
100,0.5052054268973214,0.83,0.8333333333333334,0.655,0.6790697674418604,0.7046
