epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
1,0.683216544790249,0.5608406391842318,0.6987160346372051,0.5601990049751244,0.7082508250825083,0.6966282090594283
2,0.6042268457516998,0.6570291612261394,0.7012241360632651,0.6522388059701493,0.6424552429667519,0.7321619594302374
3,0.5612692956185009,0.6922216004476777,0.7075505140021269,0.6656716417910448,0.6553846153846153,0.7500262188258161
4,0.5451389759719727,0.70254305788721,0.7152041909751161,0.6830845771144278,0.6631411951348493,0.764263290947064
5,0.5359218352831618,0.7083255611515265,0.7154037493174786,0.6830845771144278,0.6771414090217942,0.7716565004209994
6,0.5272006713609335,0.7116209662376423,0.7185679611650485,0.6855721393034826,0.696445725264169,0.7766300868267628
7,0.521333617434113,0.7169682273207735,0.7226081657525899,0.6855721393034826,0.6877470355731226,0.7805699023860628
8,0.5181122789563052,0.7182117764098738,0.7240287419315552,0.6960199004975124,0.701514411333659,0.7834574690692766
9,0.5137752499542464,0.7244916993098303,0.7323467230443975,0.6955223880597015,0.6832298136645962,0.785960492973854
10,0.5118677773129632,0.7255487160355655,0.7317043520544615,0.7014925373134329,0.6835443037974683,0.788451531129487
11,0.5066284987608908,0.7302120251196916,0.7351846200793408,0.7014925373134329,0.6848739495798319,0.7913535805926752
12,0.5042800909245228,0.7331965429335323,0.7410223912125052,0.7009950248756219,0.6815050344462109,0.7940004334845869
13,0.5022574502004544,0.7333208978424424,0.7406735594655057,0.7049751243781095,0.7057071960297767,0.7955401028177498
14,0.4987067489571884,0.7370515451097432,0.7443322652802128,0.7154228855721393,0.7265774378585086,0.7981370150890591
15,0.49505572740884707,0.7390412236523036,0.7469400060295448,0.7014925373134329,0.6808510638297872,0.7995528316831289
16,0.4941031769303157,0.740595660013679,0.747640938785386,0.7159203980099502,0.7367450437989858,0.8011099802335024
17,0.4899960010355083,0.744761549462165,0.7523677384327683,0.7049751243781095,0.6935400516795865,0.8023525028740828
18,0.48699224024833315,0.7452589690978051,0.7529695507989147,0.709452736318408,0.7023445463812437,0.8041548598716127
19,0.48614947281585297,0.7483056643661008,0.7557620369253047,0.7124378109452736,0.7051020408163265,0.8060506058296686
20,0.483922080597868,0.7474973574581857,0.7560521415270018,0.7089552238805971,0.7007672634271099,0.8062973124954429
21,0.48195648311857675,0.7522228439967668,0.7624157872771716,0.7208955223880597,0.7324749642346209,0.8067437816436258
22,0.4806413038468977,0.753466393085867,0.7633542226201134,0.718407960199005,0.723091976516634,0.8080247585620697
23,0.47854992427361415,0.7514767145433066,0.7619558096599369,0.7064676616915423,0.6878306878306878,0.809315723604634
24,0.4768708983425118,0.748989616365106,0.7587113740959894,0.7233830845771144,0.7324350336862367,0.8098675674622875
25,0.47634108936336356,0.753342038176957,0.7630934607345476,0.7233830845771144,0.7311411992263056,0.8112204588743984
26,0.47111861943961614,0.7527202636324068,0.763034022522791,0.7154228855721393,0.7099391480730223,0.8127716145502997
27,0.4690976529187758,0.7595597836224585,0.771196970593456,0.7139303482587065,0.7043701799485861,0.8124420064543258
28,0.47058898702293456,0.757756637443263,0.7680400095260776,0.7159203980099502,0.70702924576706,0.8124340159550294
29,0.467070539565257,0.757321395262078,0.7677476941386492,0.7179104477611941,0.7166416791604198,0.8128650035108257
30,0.46533284562956506,0.7611142199838339,0.7714183722037126,0.7208955223880597,0.7226890756302521,0.813896277326259
31,0.4642940111473114,0.7624821239818442,0.772862409323344,0.7189054726368159,0.701216287678477,0.814319274382759
32,0.46066279184984166,0.7645961574333147,0.774696500833135,0.7213930348258707,0.7154471544715447,0.8150394181318413
33,0.4634161702918248,0.7609898650749238,0.7713265913146936,0.7208955223880597,0.7229629629629629,0.8154893831234662
34,0.4592829574173535,0.7670210781570602,0.7778502401138317,0.7199004975124378,0.7177944862155389,0.8154474330021604
35,0.4593238462036694,0.7624199465273892,0.773998935352221,0.7199004975124378,0.7032156035846073,0.8160686943224505
36,0.45688022898276803,0.7661505937946901,0.7770995080898477,0.7268656716417911,0.7356764564275398,0.8160387299500893
37,0.4548862879247836,0.7710626126966362,0.7847287184284378,0.7263681592039801,0.7332686711930165,0.8164777080051817
38,0.454576671656747,0.7673319654293353,0.7791548630783758,0.735820895522388,0.751288056206089,0.8174949984468467
39,0.4547999412947099,0.7668967232481502,0.7770443056794528,0.7293532338308458,0.7397129186602871,0.8170340465186893
40,0.45173204771685554,0.770192128334266,0.781740876343451,0.7283582089552239,0.7367405978784957,0.8169007050616817
41,0.4487103363332407,0.7769072934154075,0.7876671795478755,0.7318407960199005,0.7451536643026004,0.8167918345087691
42,0.4482950194337022,0.7751041472362121,0.7871476490319543,0.7298507462686568,0.7365356622998545,0.8170570192041662
43,0.44627621609932383,0.7774047130510476,0.7875875163166014,0.7288557213930348,0.7316592811422944,0.8170400393931614
44,0.44551350783638166,0.7758502766896723,0.7868503518003902,0.7383084577114428,0.7537453183520599,0.8186970691847394
45,0.4458967188065853,0.7739227756015669,0.7843672162258333,0.727363184079602,0.7229524772497472,0.8181776867304775
46,0.4448701268872968,0.7774668905055027,0.78861260409899,0.7263681592039801,0.7153209109730849,0.8183659628701474
47,0.4448656108874687,0.7776534228688677,0.7884524372929484,0.7308457711442786,0.7357107962872497,0.8185492449477572
48,0.440092151551313,0.778896971957968,0.7903301886792453,0.7328358208955223,0.7431850789096126,0.8185542390098173
49,0.4404586900181135,0.7794565690480632,0.7903044634939402,0.7303482587064677,0.7295409181636726,0.8179244877840248
50,0.43696647707676556,0.7807622955916185,0.7925638310389458,0.7298507462686568,0.7289066400399401,0.8191045846488525
51,0.44014733037346637,0.7802648759559784,0.7919952913478516,0.7248756218905472,0.7106227106227107,0.8182790661902998
52,0.43822661507319266,0.7846794752222844,0.7953914327917282,0.7333333333333333,0.73828125,0.8195205900184681
53,0.4363053441936406,0.782814151588634,0.7934480515640707,0.736318407960199,0.7562097516099356,0.8192514100734227
54,0.4349606644443679,0.7822545544985389,0.7941937000470146,0.7283582089552239,0.7231237322515213,0.8195435627039451
55,0.43311541724513114,0.7820680221351738,0.7934712156030876,0.7328358208955223,0.7409551374819102,0.8198242289917288
56,0.433987503319564,0.7862960890381148,0.7970235634559736,0.7348258706467662,0.7428847081524361,0.8200759297195634
57,0.430882363178384,0.7840577006777343,0.7951878280356195,0.7378109452736319,0.7433024841695081,0.8196059884796976
58,0.4294350471932656,0.787166573400485,0.7991315063669973,0.7338308457711443,0.7296614451743305,0.8196694130678623
59,0.43082729959582716,0.7879127028539452,0.7992230266643122,0.7353233830845771,0.7461832061068703,0.8203456090708148
60,0.43244260596944606,0.7884722999440403,0.8,0.7303482587064677,0.7240325865580448,0.8204370004065167
61,0.42787190368232386,0.7885966548529503,0.7995283018867925,0.736318407960199,0.7466539196940727,0.8204070360341553
62,0.4279270842227026,0.7885344773984954,0.8003287735572124,0.7348258706467662,0.7354838709677419,0.8204729576533503
63,0.426034417973598,0.7937573835727165,0.8041797036424818,0.7353233830845771,0.734,0.8201113875601909
64,0.4249747490314082,0.7884722999440403,0.8003052359708852,0.7417910447761195,0.7486682808716707,0.8207501280976919
65,0.42173459871151814,0.7936330286638065,0.8045692751575104,0.7398009950248756,0.7474649927571222,0.8209708656407531
66,0.42522090356463704,0.7902754461232357,0.8015298617240365,0.7378109452736319,0.7452875785403577,0.8209234220511812
67,0.42096067301440193,0.7931977864826214,0.804191687271871,0.7388059701492538,0.7484427407762339,0.8207381423487474
68,0.4207093510665666,0.7941926257539016,0.8060698382938833,0.7343283582089553,0.7327327327327328,0.8203511025390811
69,0.42027934719151105,0.795622707206367,0.8066129316938283,0.7378109452736319,0.754083061129258,0.820183801460064
70,0.4201482857316436,0.7939439159360816,0.8051505174035748,0.736318407960199,0.7480988593155894,0.8206222801089504
71,0.4177032169361949,0.7935086737548964,0.8053227035582391,0.7388059701492538,0.7469879518072289,0.8207356453177173
72,0.4203601476567877,0.7934464963004415,0.8043580683156655,0.7417910447761195,0.744208969935929,0.8198442052399697
73,0.41640418886427377,0.7954983522974569,0.8065635476092454,0.7402985074626866,0.7446183953033269,0.8199395918253197
74,0.4183297499747684,0.7968662562954673,0.8082408874801902,0.7368159203980099,0.7377293009419931,0.8199725526349171
75,0.4163563268677615,0.7979232730212025,0.8089359200470312,0.7393034825870647,0.7504761904761905,0.8203795686928242
76,0.41494951176477474,0.7977989181122925,0.8091101197464193,0.7393034825870647,0.7485604606525912,0.8204719588409382
77,0.4148200328497005,0.7981719828390226,0.8090588235294117,0.7402985074626866,0.7502392344497608,0.820396049097623
78,0.41665568624884186,0.795311819934092,0.8063757205034702,0.7417910447761195,0.7469527059970746,0.8198726713937128
79,0.41456467446465617,0.8004103711994031,0.8114205146281283,0.7432835820895523,0.7460629921259843,0.8201578323373508
80,0.4145771128164371,0.7994155319281229,0.8101236021188934,0.7427860696517413,0.7481734047735021,0.8200519582216745
81,0.41318704229344433,0.7997264192003979,0.8111625725508589,0.7427860696517413,0.7464443354585582,0.8201298655898137
82,0.40996940398429543,0.7997885966548529,0.8105882352941176,0.7407960199004975,0.7429699062654169,0.8198297224599951
83,0.4101229840315597,0.8011565006528633,0.8120371458798636,0.7402985074626866,0.7456140350877193,0.8199181173584608
84,0.4123281674759525,0.7988559348380277,0.8106747819980101,0.7393034825870647,0.7518939393939394,0.8204050384093313
85,0.4095323939268916,0.8008456133805882,0.8125914223860511,0.7323383084577114,0.7269035532994924,0.8197478198422075
86,0.41132146765887145,0.8021513399241436,0.8132629107981221,0.7378109452736319,0.7394957983193278,0.8202132664262192
87,0.4123231733354849,0.8002860162904931,0.8107471128918218,0.7407960199004975,0.7447329740323371,0.8198606856447683
88,0.4103128553384815,0.7991668221103028,0.8098210080075365,0.7407960199004975,0.7479438800193517,0.8199565716363244
89,0.4121009083853564,0.8005347261083131,0.8124415341440598,0.7393034825870647,0.7403369672943508,0.8195350727984426
90,0.4103349356006675,0.8010943231984082,0.81203360949527,0.7368159203980099,0.7366849178695869,0.8196594249437419
91,0.4104036169485828,0.8024000497419636,0.8133223684210527,0.7417910447761195,0.7469527059970746,0.819875667830949
92,0.4074989129487373,0.803892308648884,0.814098785806908,0.7407960199004975,0.7462250365319045,0.8197952634317798
93,0.40881663317945793,0.8023378722875085,0.8133184567502496,0.7422885572139304,0.75,0.8197093655643439
94,0.4066254565895907,0.8012186781073183,0.8130955860859398,0.7412935323383084,0.7445972495088409,0.819376761031134
95,0.4078935643669151,0.8005347261083131,0.8118916383253195,0.7388059701492538,0.7450218552695483,0.819590506887311
96,0.40697393016834144,0.8034570664676988,0.8141353560298701,0.7402985074626866,0.7453658536585366,0.8195480573597991
97,0.4072895153142349,0.8037057762855189,0.8149797808122838,0.7402985074626866,0.747093023255814,0.8197643002470063
