epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_auc
1,0.5980603580657666,0.6988318690095847,0.8112977385755841,0.7396166134185304,0.8247311827956989,0.7414428278967425
2,0.5148020240064627,0.7559404952076677,0.8365812080088244,0.7799520766773163,0.8489169180148067,0.8025934862988839
3,0.46980583820099264,0.7915335463258786,0.8563072052852522,0.8119009584664537,0.8678080269435868,0.8364042935078487
4,0.4462691121779311,0.8059105431309904,0.863406408094435,0.8310702875399361,0.8799318762418393,0.8526846474911532
5,0.42548233632462473,0.8211861022364217,0.8728434504792332,0.8414536741214057,0.8873119500425773,0.8628204819208783
6,0.40890112881081553,0.8272264376996805,0.8765031222123104,0.8450479233226837,0.8899602949517867,0.8713500079393884
7,0.39813122205650464,0.8327176517571885,0.8799226000645,0.8478434504792333,0.8904857717734981,0.8799156865302604
8,0.3864375048647293,0.8401557507987221,0.8852329749103942,0.8422523961661342,0.8833776203129613,0.8850784156383268
9,0.3715074586506469,0.8473442492012779,0.8904099770642202,0.854632587859425,0.8941860465116279,0.889972127075583
10,0.36323870599460295,0.8525359424920128,0.8938860550326891,0.8574281150159745,0.8961303462321792,0.894843508982851
11,0.35780965501127154,0.8561801118210862,0.8963780886954645,0.8638178913738019,0.9018705035971223,0.8980568346792488
12,0.3492500098606649,0.8597743610223643,0.8993442505464578,0.8590255591054313,0.8955312222551051,0.899090727361401
13,0.3436988723544648,0.8598242811501597,0.8991886264091333,0.862220447284345,0.8993288590604027,0.9020793400099809
14,0.3319827543613248,0.8670626996805112,0.9042465211606918,0.8686102236421726,0.9046653144016227,0.9056743943380818
15,0.3291571477707773,0.8681110223642172,0.9045658141887011,0.8690095846645367,0.9055299539170507,0.9076599503221122
16,0.32849282802293855,0.8678614217252396,0.9047121926635228,0.869408945686901,0.9043579994150336,0.9082607210098902
17,0.3232103266750281,0.8716553514376997,0.9073546899210839,0.8718051118210862,0.9060579455662863,0.9100130574584885
18,0.3199290024658171,0.8722044728434505,0.9076945265738804,0.8718051118210862,0.9071986123156982,0.9125483452046094
19,0.31668434100457654,0.8727535942492013,0.9080082283734526,0.8726038338658147,0.9057607090103398,0.9125614593730152
20,0.310560009683283,0.8766473642172524,0.9108360697145744,0.8742012779552716,0.9081900320606238,0.9140710064876145
21,0.30762308921676856,0.87689696485623,0.9108975285445874,0.875,0.9082918253735717,0.9145984087197169
22,0.3060460092184452,0.8791433706070287,0.9124823771825181,0.8746006389776357,0.90807962529274,0.9153012572588696
23,0.3030081233872583,0.8789436900958466,0.9122299033624091,0.8753993610223643,0.9086115992970123,0.916681080437347
24,0.3030292629933776,0.8802416134185304,0.9130765607449546,0.8769968051118211,0.9098888238736103,0.917691934715543
25,0.2984141684568728,0.8826876996805112,0.9149844439620867,0.8777955271565495,0.9104739613809245,0.9181998429135289
26,0.2956599090367365,0.881439696485623,0.9140146989609356,0.8781948881789138,0.9108447822274189,0.9192599639324925
27,0.292937192411278,0.8833865814696485,0.9154113557358053,0.8777955271565495,0.9110981987216734,0.9207907772661283
28,0.2890558298498678,0.8846345846645367,0.9160399636693914,0.8789936102236422,0.911169744942832,0.9212118484030487
29,0.28848980952756476,0.8869808306709265,0.917798271730448,0.8793929712460063,0.9106508875739645,0.9214106875510389
30,0.28604660408136945,0.8882787539936102,0.9186359339780411,0.880591054313099,0.9117733844791974,0.9219324187913982
31,0.28389122837577196,0.8886281948881789,0.9189935005991068,0.8817891373801917,0.9127872716558633,0.9225133410080756
32,0.2826624618242153,0.8913238817891374,0.920735481521937,0.8821884984025559,0.9138686131386862,0.9237138190726794
33,0.2802253953588847,0.8883286741214057,0.9185508829419261,0.8825878594249201,0.9139344262295082,0.923769465679158
34,0.2785396111516145,0.8890275559105432,0.919242925128056,0.8817891373801917,0.9137529137529138,0.9240037485255422
35,0.2785241639795014,0.8900758785942492,0.9198689956331878,0.8837859424920128,0.9140832595217007,0.9241540298067326
36,0.2744251698636399,0.8907747603833865,0.9201226635514018,0.8829872204472844,0.9140005870267097,0.9256231711051629
37,0.27390917495916633,0.892422124600639,0.9215993014879761,0.8845846645367412,0.9140136864028563,0.9252098975818892
38,0.2725828052602542,0.8913738019169329,0.9206823649486039,0.8865814696485623,0.9160756501182034,0.9252907092142274
39,0.2688430074971324,0.8936202076677316,0.9222915071290523,0.8857827476038339,0.9153846153846154,0.9266329620724071
40,0.2672808350394138,0.8949680511182109,0.9230544177881802,0.8857827476038339,0.9156342182890855,0.9276572849559932
41,0.2656234009518696,0.8956170127795527,0.9236164383561644,0.8849840255591054,0.9147424511545293,0.9275254343979675
42,0.2658074614696038,0.8950678913738019,0.9232398480864739,0.8849840255591054,0.9149438865918488,0.9276090815261774
43,0.2637344047236747,0.8976637380191693,0.9251879424859499,0.8857827476038339,0.9146778042959427,0.927440369521822
44,0.2613918784017951,0.8983126996805112,0.9255346371778468,0.8853833865814696,0.9151640555719776,0.9285288454995011
45,0.2607579389854837,0.8973642172523961,0.9250018238856059,0.8861821086261981,0.9152542372881356,0.9286571516876871
46,0.256210706705531,0.9005091853035144,0.9270898115968539,0.8861821086261981,0.9162503673229503,0.9292724542918066
47,0.25741884255180725,0.8990115814696485,0.9260950571731268,0.8857827476038339,0.9153345174659562,0.9294011149169769
48,0.256474228438954,0.898861821086262,0.9260637909641632,0.8893769968051118,0.9177797566043336,0.929282024090373
49,0.2545445739699248,0.9002096645367412,0.9268221254164074,0.8869808306709265,0.9160486502521507,0.930564022661283
50,0.2523476941743122,0.9012080670926518,0.9275383545091721,0.8861821086261981,0.916102443332352,0.9310623610607022
51,0.25231844900895994,0.9018570287539937,0.9280380673499268,0.8861821086261981,0.9156055670713651,0.9303045747890392
52,0.25225761017431847,0.899810303514377,0.9265023620317134,0.8865814696485623,0.915826911677534,0.9312558836539334
53,0.25105065491776496,0.9016074281150159,0.927841845140033,0.8857827476038339,0.9150326797385621,0.9313654046819707
54,0.25087815405318914,0.9002096645367412,0.9268703127858058,0.8889776357827476,0.9180424528301887,0.9318906802921696
55,0.24921523152401273,0.9024560702875399,0.9284720696976353,0.8873801916932907,0.91651865008881,0.9319328582932582
56,0.24761790958956217,0.9024560702875399,0.928440635757709,0.8873801916932907,0.9162210338680927,0.9316790814127575
57,0.24741578246124638,0.9024061501597445,0.9283541613222414,0.8873801916932907,0.9168632075471698,0.9325690726794301
58,0.24564743437729894,0.9038538338658147,0.9293729372937294,0.8889776357827476,0.9180907483794932,0.9322617758143545
59,0.2445033586467988,0.9038538338658147,0.9294712172257213,0.8881789137380192,0.9168646080760094,0.9328490778967427
60,0.24341855719447517,0.9040035942492013,0.9293767674170921,0.8913738019169329,0.9201409277745156,0.9330202709599854
61,0.24375372198514475,0.903404552715655,0.9291701746037556,0.8909744408945687,0.9181409295352324,0.9321951416613736
62,0.24159576355244594,0.9051018370607029,0.9303739515804124,0.887779552715655,0.9168393015685113,0.9332701490336629
63,0.24124017222144734,0.9055511182108626,0.9305840915761667,0.8885782747603834,0.9179170344218888,0.9334037717766084
64,0.23852246939040983,0.905401357827476,0.9303999706174019,0.8893769968051118,0.9172887429083308,0.932758696465838
65,0.2402632270698635,0.9049021565495208,0.9300943084657444,0.887779552715655,0.9165429165429165,0.9333633659604391
66,0.2404004511075279,0.9064496805111821,0.9311687357672813,0.8905750798722045,0.9186943620178042,0.933269794596679
67,0.23885805492464918,0.9063498402555911,0.9312014082440957,0.8901757188498403,0.918421833283892,0.9333803789356683
68,0.23717386879550573,0.9066992811501597,0.9313901839139532,0.8909744408945687,0.9187258112533492,0.9331889829643409
69,0.23680783921894363,0.9078474440894568,0.9321672668479459,0.893370607028754,0.921906990348055,0.9333364287496598
70,0.23612729208276104,0.9062999201277955,0.9310357497152515,0.8905750798722045,0.9189349112426035,0.9339333006306143
71,0.2367632315038873,0.9083466453674122,0.9326386850601702,0.889776357827476,0.918197984588026,0.9340428216586517
72,0.23887314276692395,0.9060503194888179,0.9309611151870874,0.8909744408945687,0.9191590168788866,0.9344252591643227
73,0.23410540095533425,0.908895766773163,0.9330447224566166,0.8929712460063898,0.9200477326968973,0.934259028218855
74,0.23587571653409506,0.9084964057507987,0.9325879886727226,0.8929712460063898,0.9210836277974087,0.9342203945876055
75,0.2310224239425823,0.9097943290734825,0.9335344098282268,0.8929712460063898,0.9200954084675015,0.9343047505897831
76,0.23186174128502132,0.9090455271565495,0.9330737584484279,0.8917731629392971,0.9189350882440921,0.934352599582615
77,0.2317608328827749,0.9086461661341853,0.9327601410934744,0.8929712460063898,0.9204275534441805,0.9350083080029035
78,0.22910582103406468,0.9104432907348243,0.9340198602427363,0.893370607028754,0.9204172876304024,0.9350437517012976
79,0.23333373343863617,0.9076976837060703,0.9321293543295526,0.8925718849840255,0.9204847768253029,0.9353166681789311
80,0.2295720446914339,0.9097943290734825,0.9334854787057828,0.8941693290734825,0.9212949212949213,0.9353471497595499
81,0.22984805472861655,0.9085463258785943,0.9326421060372087,0.8917731629392971,0.9195607005046008,0.935263857068324
82,0.22958428945880346,0.9105431309904153,0.9341031109803634,0.8937699680511182,0.9212551805802249,0.9355672551265766
83,0.23049727320290223,0.9102935303514377,0.9339459658151075,0.8957667731629393,0.9233029679694388,0.9355016842845476
84,0.23085480708831224,0.9104432907348243,0.9340925789860397,0.8941693290734825,0.9215744303048239,0.9354623417793304
85,0.22861218379257014,0.909944089456869,0.9337057180655594,0.8921725239616614,0.9197860962566845,0.9351532727293349
86,0.22644828900861474,0.9111421725239617,0.9345780652749192,0.8921725239616614,0.9199288256227758,0.9351894253016968
